ID	Name	Sex	Team	NOC	Sport	Age	Height	Weight	Event
115287	Kamil Wiktor Stoch	M	Poland	POL	Ski Jumping	22	173	53	Ski Jumping Men's Large Hill, Team
110071	Vitaliy Ihorovych Shumbarets	M	Ukraine	UKR	Ski Jumping	26	180	65	Ski Jumping Men's Normal Hill, Individual
110071	Vitaliy Ihorovych Shumbarets	M	Ukraine	UKR	Ski Jumping	26	180	65	Ski Jumping Men's Large Hill, Individual
107199	Martin Schmitt	M	Germany	GER	Ski Jumping	32	181	65	Ski Jumping Men's Normal Hill, Individual
107199	Martin Schmitt	M	Germany	GER	Ski Jumping	32	181	65	Ski Jumping Men's Large Hill, Individual
107199	Martin Schmitt	M	Germany	GER	Ski Jumping	32	181	65	Ski Jumping Men's Large Hill, Team
106981	Gregor Schlierenzauer	M	Austria	AUT	Ski Jumping	20	182	64	Ski Jumping Men's Normal Hill, Individual
106981	Gregor Schlierenzauer	M	Austria	AUT	Ski Jumping	20	182	64	Ski Jumping Men's Large Hill, Individual
106981	Gregor Schlierenzauer	M	Austria	AUT	Ski Jumping	20	182	64	Ski Jumping Men's Large Hill, Team
103700	ukasz Rutkowski	M	Poland	POL	Ski Jumping	22	174	61	Ski Jumping Men's Large Hill, Team
102662	Ilya Sergeyevich Roslyakov	M	Russia	RUS	Ski Jumping	26	185	65	Ski Jumping Men's Normal Hill, Individual
102662	Ilya Sergeyevich Roslyakov	M	Russia	RUS	Ski Jumping	26	185	65	Ski Jumping Men's Large Hill, Individual
102662	Ilya Sergeyevich Roslyakov	M	Russia	RUS	Ski Jumping	26	185	65	Ski Jumping Men's Large Hill, Team
102372	Bjrn Einar Romren	M	Norway	NOR	Ski Jumping	28	183	64	Ski Jumping Men's Normal Hill, Individual
99356	Stefan Read	M	Canada	CAN	Ski Jumping	22	175	60	Ski Jumping Men's Normal Hill, Individual
99356	Stefan Read	M	Canada	CAN	Ski Jumping	22	175	60	Ski Jumping Men's Large Hill, Individual
99356	Stefan Read	M	Canada	CAN	Ski Jumping	22	175	60	Ski Jumping Men's Large Hill, Team
96910	Peter Prevc	M	Slovenia	SLO	Ski Jumping	17	169	56	Ski Jumping Men's Normal Hill, Individual
96910	Peter Prevc	M	Slovenia	SLO	Ski Jumping	17	169	56	Ski Jumping Men's Large Hill, Individual
96910	Peter Prevc	M	Slovenia	SLO	Ski Jumping	17	169	56	Ski Jumping Men's Large Hill, Team
94842	Primo Pikl	M	Slovenia	SLO	Ski Jumping	27	179	61	Ski Jumping Men's Normal Hill, Individual
94842	Primo Pikl	M	Slovenia	SLO	Ski Jumping	27	179	61	Ski Jumping Men's Large Hill, Team
88814	Harri Juhani Olli	M	Finland	FIN	Ski Jumping	25	174	58	Ski Jumping Men's Normal Hill, Individual
88814	Harri Juhani Olli	M	Finland	FIN	Ski Jumping	25	174	58	Ski Jumping Men's Large Hill, Individual
88814	Harri Juhani Olli	M	Finland	FIN	Ski Jumping	25	174	58	Ski Jumping Men's Large Hill, Team
85481	Michael Neumayer	M	Germany	GER	Ski Jumping	31	180	60	Ski Jumping Men's Normal Hill, Individual
85481	Michael Neumayer	M	Germany	GER	Ski Jumping	31	180	60	Ski Jumping Men's Large Hill, Individual
85481	Michael Neumayer	M	Germany	GER	Ski Jumping	31	180	60	Ski Jumping Men's Large Hill, Team
82235	Trevor Morrice	M	Canada	CAN	Ski Jumping	18	186	70	Ski Jumping Men's Normal Hill, Individual
82235	Trevor Morrice	M	Canada	CAN	Ski Jumping	18	186	70	Ski Jumping Men's Large Hill, Individual
82235	Trevor Morrice	M	Canada	CAN	Ski Jumping	18	186	70	Ski Jumping Men's Large Hill, Team
82059	Thomas Morgenstern	M	Austria	AUT	Ski Jumping	23	184	67	Ski Jumping Men's Normal Hill, Individual
82059	Thomas Morgenstern	M	Austria	AUT	Ski Jumping	23	184	67	Ski Jumping Men's Large Hill, Individual
82059	Thomas Morgenstern	M	Austria	AUT	Ski Jumping	23	184	67	Ski Jumping Men's Large Hill, Team
81831	Andrea Morassi	M	Italy	ITA	Ski Jumping	21	179	61	Ski Jumping Men's Normal Hill, Individual
81831	Andrea Morassi	M	Italy	ITA	Ski Jumping	21	179	61	Ski Jumping Men's Large Hill, Individual
80403	Eric Mitchell	M	Canada	CAN	Ski Jumping	17	174	56	Ski Jumping Men's Normal Hill, Individual
80403	Eric Mitchell	M	Canada	CAN	Ski Jumping	17	174	56	Ski Jumping Men's Large Hill, Individual
80403	Eric Mitchell	M	Canada	CAN	Ski Jumping	17	174	56	Ski Jumping Men's Large Hill, Team
79521	Krzysztof Mitus	M	Poland	POL	Ski Jumping	18	170	55	Ski Jumping Men's Normal Hill, Individual
79521	Krzysztof Mitus	M	Poland	POL	Ski Jumping	18	170	55	Ski Jumping Men's Large Hill, Individual
79281	Mitja Menar	M	Slovenia	SLO	Ski Jumping	21	190	70	Ski Jumping Men's Large Hill, Individual
79281	Mitja Menar	M	Slovenia	SLO	Ski Jumping	21	190	70	Ski Jumping Men's Large Hill, Team
77162	Adam Henryk Maysz	M	Poland	POL	Ski Jumping	32	170	55	Ski Jumping Men's Normal Hill, Individual
77162	Adam Henryk Maysz	M	Poland	POL	Ski Jumping	32	170	55	Ski Jumping Men's Large Hill, Individual
77162	Adam Henryk Maysz	M	Poland	POL	Ski Jumping	32	170	55	Ski Jumping Men's Large Hill, Team
72804	Alexandre Mabboux	M	France	FRA	Ski Jumping	18	173	60	Ski Jumping Men's Normal Hill, Individual
72804	Alexandre Mabboux	M	France	FRA	Ski Jumping	18	173	60	Ski Jumping Men's Large Hill, Individual
72804	Alexandre Mabboux	M	France	FRA	Ski Jumping	18	173	60	Ski Jumping Men's Large Hill, Team
71100	Wolfgang Loitzl	M	Austria	AUT	Ski Jumping	30	180	62	Ski Jumping Men's Normal Hill, Individual
71100	Wolfgang Loitzl	M	Austria	AUT	Ski Jumping	30	180	62	Ski Jumping Men's Large Hill, Individual
71100	Wolfgang Loitzl	M	Austria	AUT	Ski Jumping	30	180	62	Ski Jumping Men's Large Hill, Team
67454	David Lazzaroni	M	France	FRA	Ski Jumping	25	185	67	Ski Jumping Men's Normal Hill, Individual
67454	David Lazzaroni	M	France	FRA	Ski Jumping	25	185	67	Ski Jumping Men's Large Hill, Individual
67454	David Lazzaroni	M	France	FRA	Ski Jumping	25	185	67	Ski Jumping Men's Large Hill, Team
67424	Oleksandr Petrovych Lazarovych	M	Ukraine	UKR	Ski Jumping	25	174	58	Ski Jumping Men's Normal Hill, Individual
67424	Oleksandr Petrovych Lazarovych	M	Ukraine	UKR	Ski Jumping	25	174	58	Ski Jumping Men's Large Hill, Individual
65300	Andreas Kttel	M	Switzerland	SUI	Ski Jumping	30	181	62	Ski Jumping Men's Normal Hill, Individual
65300	Andreas Kttel	M	Switzerland	SUI	Ski Jumping	30	181	62	Ski Jumping Men's Large Hill, Individual
63741	Robert Kranjec	M	Slovenia	SLO	Ski Jumping	28	175	61	Ski Jumping Men's Normal Hill, Individual
63741	Robert Kranjec	M	Slovenia	SLO	Ski Jumping	28	175	61	Ski Jumping Men's Large Hill, Individual
63741	Robert Kranjec	M	Slovenia	SLO	Ski Jumping	28	175	61	Ski Jumping Men's Large Hill, Team
63271	Roman Koudelka	M	Czech Republic	CZE	Ski Jumping	20	170	56	Ski Jumping Men's Normal Hill, Individual
63271	Roman Koudelka	M	Czech Republic	CZE	Ski Jumping	20	170	56	Ski Jumping Men's Large Hill, Individual
63271	Roman Koudelka	M	Czech Republic	CZE	Ski Jumping	20	170	56	Ski Jumping Men's Large Hill, Team
62859	Aleksey Vladimirovich Korolyov	M	Kazakhstan	KAZ	Ski Jumping	22	176	63	Ski Jumping Men's Normal Hill, Individual
62859	Aleksey Vladimirovich Korolyov	M	Kazakhstan	KAZ	Ski Jumping	22	176	63	Ski Jumping Men's Large Hill, Individual
62834	Denis Aleksandrovich Kornilov	M	Russia	RUS	Ski Jumping	23	179	62	Ski Jumping Men's Normal Hill, Individual
62834	Denis Aleksandrovich Kornilov	M	Russia	RUS	Ski Jumping	23	179	62	Ski Jumping Men's Large Hill, Individual
62834	Denis Aleksandrovich Kornilov	M	Russia	RUS	Ski Jumping	23	179	62	Ski Jumping Men's Large Hill, Team
61918	Andreas Kofler	M	Austria	AUT	Ski Jumping	25	180	63	Ski Jumping Men's Normal Hill, Individual
61918	Andreas Kofler	M	Austria	AUT	Ski Jumping	25	180	63	Ski Jumping Men's Large Hill, Individual
61918	Andreas Kofler	M	Austria	AUT	Ski Jumping	25	180	63	Ski Jumping Men's Large Hill, Team
59974	Kim Hyeon-Gi	M	South Korea	KOR	Ski Jumping	27	174	62	Ski Jumping Men's Normal Hill, Individual
59974	Kim Hyeon-Gi	M	South Korea	KOR	Ski Jumping	27	174	62	Ski Jumping Men's Large Hill, Individual
58453	Kalle Keituri	M	Finland	FIN	Ski Jumping	25	170	58	Ski Jumping Men's Normal Hill, Individual
58453	Kalle Keituri	M	Finland	FIN	Ski Jumping	25	170	58	Ski Jumping Men's Large Hill, Team
57803	Noriaki Kasai	M	Japan	JPN	Ski Jumping	37	176	60	Ski Jumping Men's Normal Hill, Individual
57803	Noriaki Kasai	M	Japan	JPN	Ski Jumping	37	176	60	Ski Jumping Men's Large Hill, Individual
57803	Noriaki Kasai	M	Japan	JPN	Ski Jumping	37	176	60	Ski Jumping Men's Large Hill, Team
57701	Nikolay Nikolayevich Karpenko	M	Kazakhstan	KAZ	Ski Jumping	28	179	62	Ski Jumping Men's Normal Hill, Individual
57701	Nikolay Nikolayevich Karpenko	M	Kazakhstan	KAZ	Ski Jumping	28	179	62	Ski Jumping Men's Large Hill, Individual
57528	Pavel Vladimirovich Karelin	M	Russia	RUS	Ski Jumping	19	178	61	Ski Jumping Men's Normal Hill, Individual
57528	Pavel Vladimirovich Karelin	M	Russia	RUS	Ski Jumping	19	178	61	Ski Jumping Men's Large Hill, Individual
57528	Pavel Vladimirovich Karelin	M	Russia	RUS	Ski Jumping	19	178	61	Ski Jumping Men's Large Hill, Team
55325	Anders Johnson	M	United States	USA	Ski Jumping	20	190	75	Ski Jumping Men's Normal Hill, Individual
55325	Anders Johnson	M	United States	USA	Ski Jumping	20	190	75	Ski Jumping Men's Large Hill, Individual
55325	Anders Johnson	M	United States	USA	Ski Jumping	20	190	75	Ski Jumping Men's Large Hill, Team
53580	Jakub Janda	M	Czech Republic	CZE	Ski Jumping	31	179	63	Ski Jumping Men's Normal Hill, Individual
53580	Jakub Janda	M	Czech Republic	CZE	Ski Jumping	31	179	63	Ski Jumping Men's Large Hill, Individual
53580	Jakub Janda	M	Czech Republic	CZE	Ski Jumping	31	179	63	Ski Jumping Men's Large Hill, Team
53205	Anders Jacobsen	M	Norway	NOR	Ski Jumping	24	173	59	Ski Jumping Men's Normal Hill, Individual
53205	Anders Jacobsen	M	Norway	NOR	Ski Jumping	24	173	59	Ski Jumping Men's Large Hill, Individual
53205	Anders Jacobsen	M	Norway	NOR	Ski Jumping	24	173	59	Ski Jumping Men's Large Hill, Team
52668	Daiki Ito	M	Japan	JPN	Ski Jumping	24	172	57	Ski Jumping Men's Normal Hill, Individual
52668	Daiki Ito	M	Japan	JPN	Ski Jumping	24	172	57	Ski Jumping Men's Large Hill, Individual
52668	Daiki Ito	M	Japan	JPN	Ski Jumping	24	172	57	Ski Jumping Men's Large Hill, Team
52316	Dmitry Gennadyevich Ipatov	M	Russia	RUS	Ski Jumping	25	176	60	Ski Jumping Men's Normal Hill, Individual
52316	Dmitry Gennadyevich Ipatov	M	Russia	RUS	Ski Jumping	25	176	60	Ski Jumping Men's Large Hill, Individual
52316	Dmitry Gennadyevich Ipatov	M	Russia	RUS	Ski Jumping	25	176	60	Ski Jumping Men's Large Hill, Team
50945	Stefan Jarosaw Hula	M	Poland	POL	Ski Jumping	23	173	56	Ski Jumping Men's Normal Hill, Individual
50945	Stefan Jarosaw Hula	M	Poland	POL	Ski Jumping	23	173	56	Ski Jumping Men's Large Hill, Individual
50945	Stefan Jarosaw Hula	M	Poland	POL	Ski Jumping	23	173	56	Ski Jumping Men's Large Hill, Team
48899	Luk Hlava	M	Czech Republic	CZE	Ski Jumping	25	181	63	Ski Jumping Men's Normal Hill, Individual
48899	Luk Hlava	M	Czech Republic	CZE	Ski Jumping	25	181	63	Ski Jumping Men's Large Hill, Team
48528	Tom Andr Hilde	M	Norway	NOR	Ski Jumping	22	179	60	Ski Jumping Men's Normal Hill, Individual
48528	Tom Andr Hilde	M	Norway	NOR	Ski Jumping	22	179	60	Ski Jumping Men's Large Hill, Individual
48528	Tom Andr Hilde	M	Norway	NOR	Ski Jumping	22	179	60	Ski Jumping Men's Large Hill, Team
46703	Matti Antero Hautamki	M	Finland	FIN	Ski Jumping	28	177	64	Ski Jumping Men's Large Hill, Individual
46703	Matti Antero Hautamki	M	Finland	FIN	Ski Jumping	28	177	64	Ski Jumping Men's Large Hill, Team
45895	Janne Mikael Happonen	M	Finland	FIN	Ski Jumping	25	180	63	Ski Jumping Men's Normal Hill, Individual
45895	Janne Mikael Happonen	M	Finland	FIN	Ski Jumping	25	180	63	Ski Jumping Men's Large Hill, Individual
45895	Janne Mikael Happonen	M	Finland	FIN	Ski Jumping	25	180	63	Ski Jumping Men's Large Hill, Team
44859	Antonn Hjek	M	Czech Republic	CZE	Ski Jumping	23	173	58	Ski Jumping Men's Normal Hill, Individual
44859	Antonn Hjek	M	Czech Republic	CZE	Ski Jumping	23	173	58	Ski Jumping Men's Large Hill, Individual
44859	Antonn Hjek	M	Czech Republic	CZE	Ski Jumping	23	173	58	Ski Jumping Men's Large Hill, Team
37082	Peter Frenette	M	United States	USA	Ski Jumping	17	183	66	Ski Jumping Men's Normal Hill, Individual
37082	Peter Frenette	M	United States	USA	Ski Jumping	17	183	66	Ski Jumping Men's Large Hill, Individual
37082	Peter Frenette	M	United States	USA	Ski Jumping	17	183	66	Ski Jumping Men's Large Hill, Team
35822	Taylor Fletcher	M	United States	USA	Ski Jumping	19	183	70	Ski Jumping Men's Large Hill, Team
33495	Johan Remen Evensen	M	Norway	NOR	Ski Jumping	24	179	NA	Ski Jumping Men's Large Hill, Individual
33495	Johan Remen Evensen	M	Norway	NOR	Ski Jumping	24	179	NA	Ski Jumping Men's Large Hill, Team
27785	Vincent Descombe-Sevoie	M	France	FRA	Ski Jumping	26	172	58	Ski Jumping Men's Normal Hill, Individual
27785	Vincent Descombe-Sevoie	M	France	FRA	Ski Jumping	26	172	58	Ski Jumping Men's Large Hill, Individual
27785	Vincent Descombe-Sevoie	M	France	FRA	Ski Jumping	26	172	58	Ski Jumping Men's Large Hill, Team
27354	Roberto Dellasega	M	Italy	ITA	Ski Jumping	19	181	68	Ski Jumping Men's Normal Hill, Individual
27354	Roberto Dellasega	M	Italy	ITA	Ski Jumping	19	181	68	Ski Jumping Men's Large Hill, Individual
25115	Jernej Damjan	M	Slovenia	SLO	Ski Jumping	26	171	55	Ski Jumping Men's Normal Hill, Individual
25115	Jernej Damjan	M	Slovenia	SLO	Ski Jumping	26	171	55	Ski Jumping Men's Large Hill, Individual
22487	Sebastian Colloredo	M	Italy	ITA	Ski Jumping	22	176	65	Ski Jumping Men's Normal Hill, Individual
22487	Sebastian Colloredo	M	Italy	ITA	Ski Jumping	22	176	65	Ski Jumping Men's Large Hill, Individual
21578	Martin Cikl	M	Czech Republic	CZE	Ski Jumping	22	177	60	Ski Jumping Men's Large Hill, Individual
21055	Choi Seo-U	M	South Korea	KOR	Ski Jumping	27	162	54	Ski Jumping Men's Normal Hill, Individual
21055	Choi Seo-U	M	South Korea	KOR	Ski Jumping	27	162	54	Ski Jumping Men's Large Hill, Individual
21012	Choi Heung-Cheol	M	South Korea	KOR	Ski Jumping	28	173	60	Ski Jumping Men's Normal Hill, Individual
21012	Choi Heung-Cheol	M	South Korea	KOR	Ski Jumping	28	173	60	Ski Jumping Men's Large Hill, Individual
20100	Emmanuel Chedal	M	France	FRA	Ski Jumping	27	183	60	Ski Jumping Men's Normal Hill, Individual
20100	Emmanuel Chedal	M	France	FRA	Ski Jumping	27	183	60	Ski Jumping Men's Large Hill, Individual
20100	Emmanuel Chedal	M	France	FRA	Ski Jumping	27	183	60	Ski Jumping Men's Large Hill, Team
14347	Mackenzie Boyd-Clowes	M	Canada	CAN	Ski Jumping	18	183	69	Ski Jumping Men's Normal Hill, Individual
14347	Mackenzie Boyd-Clowes	M	Canada	CAN	Ski Jumping	18	183	69	Ski Jumping Men's Large Hill, Individual
14347	Mackenzie Boyd-Clowes	M	Canada	CAN	Ski Jumping	18	183	69	Ski Jumping Men's Large Hill, Team
13740	Volodymyr Mykolaiovych Boshchuk	M	Ukraine	UKR	Ski Jumping	27	169	57	Ski Jumping Men's Normal Hill, Individual
13740	Volodymyr Mykolaiovych Boshchuk	M	Ukraine	UKR	Ski Jumping	27	169	57	Ski Jumping Men's Large Hill, Individual
12621	Pascal Bodmer	M	Germany	GER	Ski Jumping	19	174	60	Ski Jumping Men's Normal Hill, Individual
7811	Anders Bardal	M	Norway	NOR	Ski Jumping	27	186	60	Ski Jumping Men's Normal Hill, Individual
7811	Anders Bardal	M	Norway	NOR	Ski Jumping	27	186	60	Ski Jumping Men's Large Hill, Individual
7811	Anders Bardal	M	Norway	NOR	Ski Jumping	27	186	60	Ski Jumping Men's Large Hill, Team
3472	Simon Ammann	M	Switzerland	SUI	Ski Jumping	28	171	55	Ski Jumping Men's Normal Hill, Individual
3472	Simon Ammann	M	Switzerland	SUI	Ski Jumping	28	171	55	Ski Jumping Men's Large Hill, Individual
2578	Nicholas "Nick" Alexander	M	United States	USA	Ski Jumping	21	180	64	Ski Jumping Men's Normal Hill, Individual
2578	Nicholas "Nick" Alexander	M	United States	USA	Ski Jumping	21	180	64	Ski Jumping Men's Large Hill, Individual
2578	Nicholas "Nick" Alexander	M	United States	USA	Ski Jumping	21	180	64	Ski Jumping Men's Large Hill, Team
1435	Janne Petteri Ahonen	M	Finland	FIN	Ski Jumping	32	184	66	Ski Jumping Men's Normal Hill, Individual
1435	Janne Petteri Ahonen	M	Finland	FIN	Ski Jumping	32	184	66	Ski Jumping Men's Large Hill, Individual
134710	Aleksandra Viktorova Zhekova	F	Bulgaria	BUL	Snowboarding	22	167	63	Snowboarding Women's Boardercross
134340	Zeng Xiaoye	M	China	CHN	Snowboarding	18	175	60	Snowboarding Men's Halfpipe
134209	Gary Zebrowski	M	France	FRA	Snowboarding	25	179	76	Snowboarding Men's Halfpipe
134105	Alyona Igorevna Zavarzina	F	Russia	RUS	Snowboarding	20	175	60	Snowboarding Women's Parallel Giant Slalom
133809	Kimiko Zakreski	F	Canada	CAN	Snowboarding	26	173	66	Snowboarding Women's Parallel Giant Slalom
132453	Eri Yanetani	F	Japan	JPN	Snowboarding	25	171	67	Snowboarding Women's Parallel Giant Slalom
132357	Soko Yamaoka	F	Japan	JPN	Snowboarding	35	162	53	Snowboarding Women's Halfpipe
130330	Lisa Therese Hegertun Wiik	F	Norway	NOR	Snowboarding	30	175	68	Snowboarding Women's Halfpipe
130018	Shaun Roger White	M	United States	USA	Snowboarding	23	175	70	Snowboarding Men's Halfpipe
129738	Seth Benjamin Wescott	M	United States	USA	Snowboarding	33	185	91	Snowboarding Men's Boardercross
128878	Graham Watanabe	M	United States	USA	Snowboarding	27	168	68	Snowboarding Men's Boardercross
128045	Ingemar Walder	M	Austria	AUT	Snowboarding	31	177	82	Snowboarding Men's Parallel Giant Slalom
126886	Louis "Louie" Vito	M	United States	USA	Snowboarding	21	165	68	Snowboarding Men's Halfpipe
126008	Rubn Verges Fruitos	M	Spain	ESP	Snowboarding	22	182	80	Snowboarding Men's Halfpipe
125535	Pierre Vaultier	M	France	FRA	Snowboarding	22	186	77	Snowboarding Men's Boardercross
124485	Dolf van der Wal	M	Netherlands	NED	Snowboarding	22	187	83	Snowboarding Men's Halfpipe
122500	Yekaterina Nikolayevna Tudegesheva	F	Russia	RUS	Snowboarding	22	162	65	Snowboarding Women's Parallel Giant Slalom
120117	Mirabelle Thovex	F	France	FRA	Snowboarding	18	167	60	Snowboarding Women's Halfpipe
119398	Hannah Lee Teter	F	United States	USA	Snowboarding	23	170	60	Snowboarding Women's Halfpipe
118931	Palmer Taylor	F	Canada	CAN	Snowboarding	17	160	54	Snowboarding Women's Halfpipe
118046	Tomoka Takeuchi	F	Japan	JPN	Snowboarding	26	165	61	Snowboarding Women's Parallel Giant Slalom
116685	Izidor uteri	M	Slovenia	SLO	Snowboarding	32	185	80	Snowboarding Men's Parallel Giant Slalom
116516	Sun Zhifeng	F	China	CHN	Snowboarding	18	158	58	Snowboarding Women's Halfpipe
113735	David Speiser	M	Germany	GER	Snowboarding	29	189	90	Snowboarding Men's Boardercross
111474	Stian Sivertzen	M	Norway	NOR	Snowboarding	20	191	90	Snowboarding Men's Boardercross
110971	Petr indel	M	Czech Republic	CZE	Snowboarding	34	183	85	Snowboarding Men's Parallel Giant Slalom
110960	Rebecca "Bex" Sinclair	F	New Zealand	NZL	Snowboarding	18	165	62	Snowboarding Women's Halfpipe
109684	Shi Wancheng	M	China	CHN	Snowboarding	19	179	78	Snowboarding Men's Halfpipe
109379	Johanna "Joh" Shaw	F	Australia	AUS	Snowboarding	27	173	66	Snowboarding Women's Parallel Giant Slalom
